2025-04-21 15:15:53,996 - INFO - Using device: cuda
2025-04-21 15:15:53,997 - INFO - Set random seeds to 42
2025-04-21 15:15:54,010 - INFO - Saved training feature mean baseline to /home/wallacelab/investigating-complexity/output/new/run_20250421_151553/train_feature_mean.pt
2025-04-21 15:15:54,018 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:15:55,542 - INFO - Starting training with validation...
2025-04-21 15:17:17,047 - INFO - Epoch [20/25], Train Loss: 0.0108, Val Loss: 0.0392, Val SRCC: 0.6564, Val PCC: 0.5919, Val RMSE: 0.1979, Val RMAE: 0.4129
2025-04-21 15:17:17,097 - INFO - Epoch [21/25], Train Loss: 0.0092, Val Loss: 0.0312, Val SRCC: 0.7138, Val PCC: 0.5889, Val RMSE: 0.1766, Val RMAE: 0.3896
2025-04-21 15:17:17,157 - INFO - Epoch [22/25], Train Loss: 0.0087, Val Loss: 0.0299, Val SRCC: 0.6475, Val PCC: 0.6012, Val RMSE: 0.1729, Val RMAE: 0.3842
2025-04-21 15:17:17,238 - INFO - Epoch [23/25], Train Loss: 0.0077, Val Loss: 0.0324, Val SRCC: 0.6210, Val PCC: 0.5700, Val RMSE: 0.1799, Val RMAE: 0.3857
2025-04-21 15:17:17,327 - INFO - Epoch [24/25], Train Loss: 0.0077, Val Loss: 0.0321, Val SRCC: 0.6461, Val PCC: 0.5852, Val RMSE: 0.1791, Val RMAE: 0.3856
2025-04-21 15:17:17,407 - INFO - Epoch [25/25], Train Loss: 0.0075, Val Loss: 0.0343, Val SRCC: 0.6269, Val PCC: 0.5509, Val RMSE: 0.1853, Val RMAE: 0.3932
2025-04-21 15:17:17,435 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:17:17,450 - INFO - Starting training with validation...
2025-04-21 15:17:17,563 - INFO - Epoch [1/25], Train Loss: 0.0479, Val Loss: 0.0548, Val SRCC: -0.2781, Val PCC: -0.2405, Val RMSE: 0.2341, Val RMAE: 0.4448
2025-04-21 15:17:17,686 - INFO - Epoch [2/25], Train Loss: 0.0449, Val Loss: 0.0513, Val SRCC: -0.3208, Val PCC: -0.2307, Val RMSE: 0.2265, Val RMAE: 0.4378
2025-04-21 15:17:17,741 - INFO - Epoch [3/25], Train Loss: 0.0448, Val Loss: 0.0489, Val SRCC: -0.0324, Val PCC: -0.0387, Val RMSE: 0.2211, Val RMAE: 0.4313
2025-04-21 15:17:17,833 - INFO - Epoch [4/25], Train Loss: 0.0450, Val Loss: 0.0466, Val SRCC: 0.2472, Val PCC: 0.1298, Val RMSE: 0.2158, Val RMAE: 0.4252
2025-04-21 15:17:17,933 - INFO - Epoch [5/25], Train Loss: 0.0417, Val Loss: 0.0443, Val SRCC: 0.4871, Val PCC: 0.4041, Val RMSE: 0.2105, Val RMAE: 0.4195
2025-04-21 15:17:18,018 - INFO - Epoch [6/25], Train Loss: 0.0351, Val Loss: 0.0390, Val SRCC: 0.4636, Val PCC: 0.4247, Val RMSE: 0.1975, Val RMAE: 0.4157
2025-04-21 15:17:18,130 - INFO - Epoch [7/25], Train Loss: 0.0311, Val Loss: 0.0358, Val SRCC: 0.5077, Val PCC: 0.4728, Val RMSE: 0.1893, Val RMAE: 0.4099
2025-04-21 15:17:18,235 - INFO - Epoch [8/25], Train Loss: 0.0284, Val Loss: 0.0430, Val SRCC: 0.5798, Val PCC: 0.5481, Val RMSE: 0.2074, Val RMAE: 0.4174
2025-04-21 15:17:18,346 - INFO - Epoch [9/25], Train Loss: 0.0253, Val Loss: 0.0356, Val SRCC: 0.5622, Val PCC: 0.5150, Val RMSE: 0.1886, Val RMAE: 0.4066
2025-04-21 15:17:18,446 - INFO - Epoch [10/25], Train Loss: 0.0218, Val Loss: 0.0394, Val SRCC: 0.4562, Val PCC: 0.4470, Val RMSE: 0.1986, Val RMAE: 0.4183
2025-04-21 15:17:18,549 - INFO - Epoch [11/25], Train Loss: 0.0208, Val Loss: 0.0347, Val SRCC: 0.5416, Val PCC: 0.5132, Val RMSE: 0.1864, Val RMAE: 0.4083
2025-04-21 15:17:18,652 - INFO - Epoch [12/25], Train Loss: 0.0173, Val Loss: 0.0335, Val SRCC: 0.5901, Val PCC: 0.5689, Val RMSE: 0.1829, Val RMAE: 0.3988
2025-04-21 15:17:18,754 - INFO - Epoch [13/25], Train Loss: 0.0141, Val Loss: 0.0361, Val SRCC: 0.6284, Val PCC: 0.5904, Val RMSE: 0.1899, Val RMAE: 0.3992
2025-04-21 15:17:18,866 - INFO - Epoch [14/25], Train Loss: 0.0118, Val Loss: 0.0326, Val SRCC: 0.5386, Val PCC: 0.5681, Val RMSE: 0.1807, Val RMAE: 0.3969
2025-04-21 15:17:18,958 - INFO - Epoch [15/25], Train Loss: 0.0104, Val Loss: 0.0336, Val SRCC: 0.5313, Val PCC: 0.5707, Val RMSE: 0.1833, Val RMAE: 0.3947
2025-04-21 15:17:19,065 - INFO - Epoch [16/25], Train Loss: 0.0095, Val Loss: 0.0340, Val SRCC: 0.5946, Val PCC: 0.5783, Val RMSE: 0.1845, Val RMAE: 0.4001
2025-04-21 15:17:19,173 - INFO - Epoch [17/25], Train Loss: 0.0083, Val Loss: 0.0345, Val SRCC: 0.5828, Val PCC: 0.5662, Val RMSE: 0.1858, Val RMAE: 0.4045
2025-04-21 15:17:19,286 - INFO - Epoch [18/25], Train Loss: 0.0075, Val Loss: 0.0365, Val SRCC: 0.5004, Val PCC: 0.5396, Val RMSE: 0.1909, Val RMAE: 0.4110
2025-04-21 15:17:19,395 - INFO - Epoch [19/25], Train Loss: 0.0076, Val Loss: 0.0362, Val SRCC: 0.5283, Val PCC: 0.5575, Val RMSE: 0.1904, Val RMAE: 0.4112
2025-04-21 15:17:19,521 - INFO - Epoch [20/25], Train Loss: 0.0069, Val Loss: 0.0377, Val SRCC: 0.4974, Val PCC: 0.5451, Val RMSE: 0.1942, Val RMAE: 0.4120
2025-04-21 15:17:19,629 - INFO - Epoch [21/25], Train Loss: 0.0063, Val Loss: 0.0373, Val SRCC: 0.5563, Val PCC: 0.5707, Val RMSE: 0.1932, Val RMAE: 0.4105
2025-04-21 15:17:19,687 - INFO - Epoch [22/25], Train Loss: 0.0058, Val Loss: 0.0356, Val SRCC: 0.5475, Val PCC: 0.5574, Val RMSE: 0.1886, Val RMAE: 0.4119
2025-04-21 15:17:19,739 - INFO - Epoch [23/25], Train Loss: 0.0051, Val Loss: 0.0362, Val SRCC: 0.6093, Val PCC: 0.5657, Val RMSE: 0.1903, Val RMAE: 0.4082
2025-04-21 15:17:19,798 - INFO - Epoch [24/25], Train Loss: 0.0051, Val Loss: 0.0347, Val SRCC: 0.5887, Val PCC: 0.5602, Val RMSE: 0.1862, Val RMAE: 0.4070
2025-04-21 15:17:19,889 - INFO - Epoch [25/25], Train Loss: 0.0054, Val Loss: 0.0364, Val SRCC: 0.5946, Val PCC: 0.5726, Val RMSE: 0.1909, Val RMAE: 0.4086
2025-04-21 15:17:19,917 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:17:19,945 - INFO - Starting training with validation...
2025-04-21 15:17:20,054 - INFO - Epoch [1/25], Train Loss: 0.0464, Val Loss: 0.0533, Val SRCC: -0.0132, Val PCC: 0.0323, Val RMSE: 0.2309, Val RMAE: 0.4425
2025-04-21 15:17:20,187 - INFO - Epoch [2/25], Train Loss: 0.0457, Val Loss: 0.0530, Val SRCC: -0.1104, Val PCC: -0.1162, Val RMSE: 0.2302, Val RMAE: 0.4419
2025-04-21 15:17:20,316 - INFO - Epoch [3/25], Train Loss: 0.0451, Val Loss: 0.0489, Val SRCC: -0.0677, Val PCC: -0.1111, Val RMSE: 0.2212, Val RMAE: 0.4333
2025-04-21 15:17:20,430 - INFO - Epoch [4/25], Train Loss: 0.0450, Val Loss: 0.0512, Val SRCC: -0.0250, Val PCC: -0.0219, Val RMSE: 0.2264, Val RMAE: 0.4386
2025-04-21 15:17:20,539 - INFO - Epoch [5/25], Train Loss: 0.0449, Val Loss: 0.0503, Val SRCC: -0.0235, Val PCC: 0.0040, Val RMSE: 0.2243, Val RMAE: 0.4365
2025-04-21 15:17:20,667 - INFO - Epoch [6/25], Train Loss: 0.0455, Val Loss: 0.0521, Val SRCC: -0.0662, Val PCC: -0.0478, Val RMSE: 0.2282, Val RMAE: 0.4399
2025-04-21 15:17:20,813 - INFO - Epoch [7/25], Train Loss: 0.0442, Val Loss: 0.0483, Val SRCC: 0.0088, Val PCC: -0.0289, Val RMSE: 0.2197, Val RMAE: 0.4307
2025-04-21 15:17:20,941 - INFO - Epoch [8/25], Train Loss: 0.0439, Val Loss: 0.0514, Val SRCC: 0.0088, Val PCC: -0.0210, Val RMSE: 0.2266, Val RMAE: 0.4378
2025-04-21 15:17:21,074 - INFO - Epoch [9/25], Train Loss: 0.0430, Val Loss: 0.0500, Val SRCC: -0.0206, Val PCC: -0.0284, Val RMSE: 0.2236, Val RMAE: 0.4340
2025-04-21 15:17:21,208 - INFO - Epoch [10/25], Train Loss: 0.0408, Val Loss: 0.0491, Val SRCC: -0.0427, Val PCC: 0.0340, Val RMSE: 0.2215, Val RMAE: 0.4273
2025-04-21 15:17:21,348 - INFO - Epoch [11/25], Train Loss: 0.0372, Val Loss: 0.0464, Val SRCC: 0.0000, Val PCC: 0.1056, Val RMSE: 0.2153, Val RMAE: 0.4153
2025-04-21 15:17:21,479 - INFO - Epoch [12/25], Train Loss: 0.0340, Val Loss: 0.0453, Val SRCC: 0.1972, Val PCC: 0.1810, Val RMSE: 0.2129, Val RMAE: 0.4108
2025-04-21 15:17:21,582 - INFO - Epoch [13/25], Train Loss: 0.0290, Val Loss: 0.0440, Val SRCC: 0.3517, Val PCC: 0.2666, Val RMSE: 0.2098, Val RMAE: 0.4069
2025-04-21 15:17:21,711 - INFO - Epoch [14/25], Train Loss: 0.0288, Val Loss: 0.0424, Val SRCC: 0.4018, Val PCC: 0.3456, Val RMSE: 0.2060, Val RMAE: 0.4083
2025-04-21 15:17:21,841 - INFO - Epoch [15/25], Train Loss: 0.0260, Val Loss: 0.0481, Val SRCC: 0.4444, Val PCC: 0.4099, Val RMSE: 0.2193, Val RMAE: 0.4063
2025-04-21 15:17:21,969 - INFO - Epoch [16/25], Train Loss: 0.0243, Val Loss: 0.0440, Val SRCC: 0.4415, Val PCC: 0.3877, Val RMSE: 0.2097, Val RMAE: 0.4082
2025-04-21 15:17:22,100 - INFO - Epoch [17/25], Train Loss: 0.0206, Val Loss: 0.0434, Val SRCC: 0.4327, Val PCC: 0.3888, Val RMSE: 0.2083, Val RMAE: 0.4108
2025-04-21 15:17:22,230 - INFO - Epoch [18/25], Train Loss: 0.0188, Val Loss: 0.0439, Val SRCC: 0.3944, Val PCC: 0.3949, Val RMSE: 0.2094, Val RMAE: 0.4145
2025-04-21 15:17:22,320 - INFO - Epoch [19/25], Train Loss: 0.0181, Val Loss: 0.0482, Val SRCC: 0.3723, Val PCC: 0.4071, Val RMSE: 0.2196, Val RMAE: 0.4209
2025-04-21 15:17:22,392 - INFO - Epoch [20/25], Train Loss: 0.0168, Val Loss: 0.0474, Val SRCC: 0.3723, Val PCC: 0.4090, Val RMSE: 0.2178, Val RMAE: 0.4198
2025-04-21 15:17:22,494 - INFO - Epoch [21/25], Train Loss: 0.0172, Val Loss: 0.0450, Val SRCC: 0.3723, Val PCC: 0.4115, Val RMSE: 0.2121, Val RMAE: 0.4149
2025-04-21 15:17:22,573 - INFO - Epoch [22/25], Train Loss: 0.0150, Val Loss: 0.0440, Val SRCC: 0.4047, Val PCC: 0.4533, Val RMSE: 0.2099, Val RMAE: 0.4165
2025-04-21 15:17:22,665 - INFO - Epoch [23/25], Train Loss: 0.0136, Val Loss: 0.0449, Val SRCC: 0.4047, Val PCC: 0.4330, Val RMSE: 0.2118, Val RMAE: 0.4178
2025-04-21 15:17:22,799 - INFO - Epoch [24/25], Train Loss: 0.0145, Val Loss: 0.0478, Val SRCC: 0.4047, Val PCC: 0.4638, Val RMSE: 0.2187, Val RMAE: 0.4316
2025-04-21 15:17:22,916 - INFO - Epoch [25/25], Train Loss: 0.0148, Val Loss: 0.0457, Val SRCC: 0.4356, Val PCC: 0.4820, Val RMSE: 0.2139, Val RMAE: 0.4262
2025-04-21 15:17:22,945 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:17:22,947 - INFO - Starting training with validation...
2025-04-21 15:17:23,019 - INFO - Epoch [1/25], Train Loss: 0.0468, Val Loss: 0.0570, Val SRCC: -0.1133, Val PCC: -0.1444, Val RMSE: 0.2388, Val RMAE: 0.4481
2025-04-21 15:17:23,104 - INFO - Epoch [2/25], Train Loss: 0.0453, Val Loss: 0.0489, Val SRCC: -0.0971, Val PCC: -0.1188, Val RMSE: 0.2211, Val RMAE: 0.4310
2025-04-21 15:17:23,208 - INFO - Epoch [3/25], Train Loss: 0.0420, Val Loss: 0.0472, Val SRCC: 0.2399, Val PCC: 0.0838, Val RMSE: 0.2173, Val RMAE: 0.4238
2025-04-21 15:17:23,311 - INFO - Epoch [4/25], Train Loss: 0.0404, Val Loss: 0.0459, Val SRCC: 0.4062, Val PCC: 0.3657, Val RMSE: 0.2142, Val RMAE: 0.4171
2025-04-21 15:17:23,422 - INFO - Epoch [5/25], Train Loss: 0.0304, Val Loss: 0.0455, Val SRCC: 0.5166, Val PCC: 0.4569, Val RMSE: 0.2133, Val RMAE: 0.4134
2025-04-21 15:17:23,522 - INFO - Epoch [6/25], Train Loss: 0.0265, Val Loss: 0.0358, Val SRCC: 0.5725, Val PCC: 0.5299, Val RMSE: 0.1893, Val RMAE: 0.3860
2025-04-21 15:17:23,627 - INFO - Epoch [7/25], Train Loss: 0.0252, Val Loss: 0.0338, Val SRCC: 0.4974, Val PCC: 0.5512, Val RMSE: 0.1838, Val RMAE: 0.3816
2025-04-21 15:17:23,738 - INFO - Epoch [8/25], Train Loss: 0.0218, Val Loss: 0.0351, Val SRCC: 0.5401, Val PCC: 0.5198, Val RMSE: 0.1875, Val RMAE: 0.4037
2025-04-21 15:17:23,850 - INFO - Epoch [9/25], Train Loss: 0.0193, Val Loss: 0.0317, Val SRCC: 0.5210, Val PCC: 0.5822, Val RMSE: 0.1782, Val RMAE: 0.3824
2025-04-21 15:17:23,959 - INFO - Epoch [10/25], Train Loss: 0.0176, Val Loss: 0.0341, Val SRCC: 0.5887, Val PCC: 0.5938, Val RMSE: 0.1847, Val RMAE: 0.3797
2025-04-21 15:17:24,066 - INFO - Epoch [11/25], Train Loss: 0.0133, Val Loss: 0.0378, Val SRCC: 0.5430, Val PCC: 0.5715, Val RMSE: 0.1944, Val RMAE: 0.3797
2025-04-21 15:17:24,164 - INFO - Epoch [12/25], Train Loss: 0.0135, Val Loss: 0.0313, Val SRCC: 0.5931, Val PCC: 0.5929, Val RMSE: 0.1769, Val RMAE: 0.3742
2025-04-21 15:17:24,274 - INFO - Epoch [13/25], Train Loss: 0.0115, Val Loss: 0.0334, Val SRCC: 0.5843, Val PCC: 0.5877, Val RMSE: 0.1826, Val RMAE: 0.3888
2025-04-21 15:17:24,386 - INFO - Epoch [14/25], Train Loss: 0.0128, Val Loss: 0.0330, Val SRCC: 0.5563, Val PCC: 0.5800, Val RMSE: 0.1817, Val RMAE: 0.3810
2025-04-21 15:17:24,496 - INFO - Epoch [15/25], Train Loss: 0.0131, Val Loss: 0.0330, Val SRCC: 0.5740, Val PCC: 0.6058, Val RMSE: 0.1816, Val RMAE: 0.3786
2025-04-21 15:17:24,600 - INFO - Epoch [16/25], Train Loss: 0.0111, Val Loss: 0.0366, Val SRCC: 0.6829, Val PCC: 0.6350, Val RMSE: 0.1914, Val RMAE: 0.3859
2025-04-21 15:17:24,711 - INFO - Epoch [17/25], Train Loss: 0.0117, Val Loss: 0.0324, Val SRCC: 0.6328, Val PCC: 0.5859, Val RMSE: 0.1801, Val RMAE: 0.3872
2025-04-21 15:17:24,821 - INFO - Epoch [18/25], Train Loss: 0.0109, Val Loss: 0.0311, Val SRCC: 0.6196, Val PCC: 0.6065, Val RMSE: 0.1764, Val RMAE: 0.3674
2025-04-21 15:17:24,906 - INFO - Epoch [19/25], Train Loss: 0.0078, Val Loss: 0.0338, Val SRCC: 0.6372, Val PCC: 0.5968, Val RMSE: 0.1839, Val RMAE: 0.3781
2025-04-21 15:17:24,964 - INFO - Epoch [20/25], Train Loss: 0.0067, Val Loss: 0.0338, Val SRCC: 0.5931, Val PCC: 0.5887, Val RMSE: 0.1838, Val RMAE: 0.3811
2025-04-21 15:17:25,025 - INFO - Epoch [21/25], Train Loss: 0.0057, Val Loss: 0.0330, Val SRCC: 0.6166, Val PCC: 0.6032, Val RMSE: 0.1815, Val RMAE: 0.3772
2025-04-21 15:17:25,105 - INFO - Epoch [22/25], Train Loss: 0.0061, Val Loss: 0.0349, Val SRCC: 0.5916, Val PCC: 0.5817, Val RMSE: 0.1869, Val RMAE: 0.3860
2025-04-21 15:17:25,178 - INFO - Epoch [23/25], Train Loss: 0.0051, Val Loss: 0.0315, Val SRCC: 0.6284, Val PCC: 0.6119, Val RMSE: 0.1774, Val RMAE: 0.3787
2025-04-21 15:17:25,265 - INFO - Epoch [24/25], Train Loss: 0.0053, Val Loss: 0.0336, Val SRCC: 0.5843, Val PCC: 0.5771, Val RMSE: 0.1834, Val RMAE: 0.3901
2025-04-21 15:17:25,341 - INFO - Epoch [25/25], Train Loss: 0.0048, Val Loss: 0.0339, Val SRCC: 0.6225, Val PCC: 0.5976, Val RMSE: 0.1842, Val RMAE: 0.3849
2025-04-21 15:17:25,424 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:17:25,429 - INFO - Starting training with validation...
2025-04-21 15:17:25,557 - INFO - Epoch [1/25], Train Loss: 0.0485, Val Loss: 0.0523, Val SRCC: -0.2208, Val PCC: -0.2815, Val RMSE: 0.2287, Val RMAE: 0.4407
2025-04-21 15:17:25,653 - INFO - Epoch [2/25], Train Loss: 0.0458, Val Loss: 0.0519, Val SRCC: -0.1560, Val PCC: -0.1495, Val RMSE: 0.2279, Val RMAE: 0.4400
2025-04-21 15:17:25,767 - INFO - Epoch [3/25], Train Loss: 0.0453, Val Loss: 0.0477, Val SRCC: -0.0912, Val PCC: -0.0929, Val RMSE: 0.2185, Val RMAE: 0.4295
2025-04-21 15:17:25,897 - INFO - Epoch [4/25], Train Loss: 0.0452, Val Loss: 0.0511, Val SRCC: 0.1737, Val PCC: 0.1307, Val RMSE: 0.2261, Val RMAE: 0.4384
2025-04-21 15:17:26,032 - INFO - Epoch [5/25], Train Loss: 0.0449, Val Loss: 0.0482, Val SRCC: 0.4165, Val PCC: 0.3220, Val RMSE: 0.2196, Val RMAE: 0.4317
2025-04-21 15:17:26,160 - INFO - Epoch [6/25], Train Loss: 0.0437, Val Loss: 0.0503, Val SRCC: 0.4901, Val PCC: 0.4343, Val RMSE: 0.2243, Val RMAE: 0.4352
2025-04-21 15:17:26,294 - INFO - Epoch [7/25], Train Loss: 0.0413, Val Loss: 0.0440, Val SRCC: 0.4650, Val PCC: 0.4353, Val RMSE: 0.2098, Val RMAE: 0.4175
2025-04-21 15:17:26,425 - INFO - Epoch [8/25], Train Loss: 0.0392, Val Loss: 0.0515, Val SRCC: 0.5283, Val PCC: 0.4871, Val RMSE: 0.2270, Val RMAE: 0.4244
2025-04-21 15:17:26,551 - INFO - Epoch [9/25], Train Loss: 0.0416, Val Loss: 0.0378, Val SRCC: 0.4798, Val PCC: 0.4909, Val RMSE: 0.1943, Val RMAE: 0.4003
2025-04-21 15:17:26,676 - INFO - Epoch [10/25], Train Loss: 0.0361, Val Loss: 0.0395, Val SRCC: 0.5239, Val PCC: 0.5582, Val RMSE: 0.1987, Val RMAE: 0.3966
2025-04-21 15:17:26,812 - INFO - Epoch [11/25], Train Loss: 0.0312, Val Loss: 0.0331, Val SRCC: 0.6181, Val PCC: 0.5942, Val RMSE: 0.1820, Val RMAE: 0.3777
2025-04-21 15:17:26,948 - INFO - Epoch [12/25], Train Loss: 0.0273, Val Loss: 0.0314, Val SRCC: 0.5636, Val PCC: 0.5839, Val RMSE: 0.1773, Val RMAE: 0.3700
2025-04-21 15:17:27,077 - INFO - Epoch [13/25], Train Loss: 0.0256, Val Loss: 0.0334, Val SRCC: 0.5901, Val PCC: 0.5472, Val RMSE: 0.1828, Val RMAE: 0.3820
2025-04-21 15:17:27,205 - INFO - Epoch [14/25], Train Loss: 0.0260, Val Loss: 0.0432, Val SRCC: 0.5828, Val PCC: 0.5144, Val RMSE: 0.2079, Val RMAE: 0.3972
2025-04-21 15:17:27,335 - INFO - Epoch [15/25], Train Loss: 0.0218, Val Loss: 0.0416, Val SRCC: 0.6093, Val PCC: 0.5555, Val RMSE: 0.2041, Val RMAE: 0.4052
2025-04-21 15:17:27,464 - INFO - Epoch [16/25], Train Loss: 0.0210, Val Loss: 0.0319, Val SRCC: 0.5386, Val PCC: 0.5658, Val RMSE: 0.1786, Val RMAE: 0.3862
2025-04-21 15:17:27,592 - INFO - Epoch [17/25], Train Loss: 0.0215, Val Loss: 0.0326, Val SRCC: 0.4989, Val PCC: 0.5552, Val RMSE: 0.1806, Val RMAE: 0.3820
2025-04-21 15:17:27,675 - INFO - Epoch [18/25], Train Loss: 0.0188, Val Loss: 0.0397, Val SRCC: 0.5710, Val PCC: 0.5511, Val RMSE: 0.1991, Val RMAE: 0.3961
2025-04-21 15:17:27,767 - INFO - Epoch [19/25], Train Loss: 0.0156, Val Loss: 0.0357, Val SRCC: 0.5519, Val PCC: 0.5634, Val RMSE: 0.1888, Val RMAE: 0.3920
2025-04-21 15:17:27,866 - INFO - Epoch [20/25], Train Loss: 0.0145, Val Loss: 0.0331, Val SRCC: 0.4989, Val PCC: 0.5852, Val RMSE: 0.1819, Val RMAE: 0.3894
2025-04-21 15:17:27,978 - INFO - Epoch [21/25], Train Loss: 0.0138, Val Loss: 0.0344, Val SRCC: 0.5210, Val PCC: 0.5717, Val RMSE: 0.1854, Val RMAE: 0.4000
2025-04-21 15:17:28,106 - INFO - Epoch [22/25], Train Loss: 0.0140, Val Loss: 0.0331, Val SRCC: 0.5901, Val PCC: 0.5792, Val RMSE: 0.1818, Val RMAE: 0.3944
2025-04-21 15:17:28,232 - INFO - Epoch [23/25], Train Loss: 0.0144, Val Loss: 0.0388, Val SRCC: 0.5636, Val PCC: 0.5435, Val RMSE: 0.1970, Val RMAE: 0.4019
2025-04-21 15:17:28,330 - INFO - Epoch [24/25], Train Loss: 0.0111, Val Loss: 0.0393, Val SRCC: 0.5180, Val PCC: 0.5092, Val RMSE: 0.1982, Val RMAE: 0.4125
2025-04-21 15:17:28,445 - INFO - Epoch [25/25], Train Loss: 0.0119, Val Loss: 0.0399, Val SRCC: 0.5092, Val PCC: 0.4812, Val RMSE: 0.1998, Val RMAE: 0.4087
2025-04-21 15:17:28,481 - INFO - Using AttnPool instead of Mean Pooling.
2025-04-21 15:17:28,525 - INFO - Starting training with validation...
2025-04-21 15:17:28,629 - INFO - Epoch [1/25], Train Loss: 0.0474, Val Loss: 0.0476, Val SRCC: 0.2840, Val PCC: 0.3511, Val RMSE: 0.2182, Val RMAE: 0.4307
2025-04-21 15:17:28,733 - INFO - Epoch [2/25], Train Loss: 0.0458, Val Loss: 0.0497, Val SRCC: 0.0427, Val PCC: 0.0385, Val RMSE: 0.2229, Val RMAE: 0.4355
2025-04-21 15:17:28,825 - INFO - Epoch [3/25], Train Loss: 0.0455, Val Loss: 0.0540, Val SRCC: -0.1678, Val PCC: -0.2047, Val RMSE: 0.2323, Val RMAE: 0.4433
2025-04-21 15:17:28,926 - INFO - Epoch [4/25], Train Loss: 0.0446, Val Loss: 0.0511, Val SRCC: -0.1148, Val PCC: -0.1845, Val RMSE: 0.2261, Val RMAE: 0.4376
2025-04-21 15:17:29,043 - INFO - Epoch [5/25], Train Loss: 0.0452, Val Loss: 0.0486, Val SRCC: -0.2590, Val PCC: -0.2878, Val RMSE: 0.2205, Val RMAE: 0.4303
2025-04-21 15:17:29,153 - INFO - Epoch [6/25], Train Loss: 0.0441, Val Loss: 0.0529, Val SRCC: -0.2252, Val PCC: -0.2525, Val RMSE: 0.2299, Val RMAE: 0.4403
2025-04-21 15:17:29,258 - INFO - Epoch [7/25], Train Loss: 0.0441, Val Loss: 0.0518, Val SRCC: -0.1325, Val PCC: -0.1532, Val RMSE: 0.2275, Val RMAE: 0.4373
2025-04-21 15:17:29,368 - INFO - Epoch [8/25], Train Loss: 0.0428, Val Loss: 0.0499, Val SRCC: -0.1928, Val PCC: -0.2284, Val RMSE: 0.2234, Val RMAE: 0.4311
2025-04-21 15:17:29,469 - INFO - Epoch [9/25], Train Loss: 0.0430, Val Loss: 0.0510, Val SRCC: -0.1884, Val PCC: -0.2067, Val RMSE: 0.2259, Val RMAE: 0.4329
2025-04-21 15:17:29,585 - INFO - Epoch [10/25], Train Loss: 0.0411, Val Loss: 0.0499, Val SRCC: -0.1737, Val PCC: -0.1851, Val RMSE: 0.2234, Val RMAE: 0.4287
2025-04-21 15:17:29,695 - INFO - Epoch [11/25], Train Loss: 0.0386, Val Loss: 0.0541, Val SRCC: -0.2325, Val PCC: -0.1767, Val RMSE: 0.2325, Val RMAE: 0.4376
2025-04-21 15:17:29,800 - INFO - Epoch [12/25], Train Loss: 0.0372, Val Loss: 0.0509, Val SRCC: -0.1678, Val PCC: -0.1337, Val RMSE: 0.2255, Val RMAE: 0.4275
2025-04-21 15:17:29,905 - INFO - Epoch [13/25], Train Loss: 0.0342, Val Loss: 0.0524, Val SRCC: -0.1648, Val PCC: -0.1087, Val RMSE: 0.2290, Val RMAE: 0.4303
2025-04-21 15:17:30,024 - INFO - Epoch [14/25], Train Loss: 0.0308, Val Loss: 0.0500, Val SRCC: 0.0000, Val PCC: 0.0307, Val RMSE: 0.2237, Val RMAE: 0.4255
2025-04-21 15:17:30,134 - INFO - Epoch [15/25], Train Loss: 0.0290, Val Loss: 0.0456, Val SRCC: 0.2414, Val PCC: 0.1967, Val RMSE: 0.2136, Val RMAE: 0.4229
2025-04-21 15:17:30,209 - INFO - Epoch [16/25], Train Loss: 0.0244, Val Loss: 0.0430, Val SRCC: 0.2884, Val PCC: 0.3059, Val RMSE: 0.2074, Val RMAE: 0.4170
2025-04-21 15:17:30,290 - INFO - Epoch [17/25], Train Loss: 0.0219, Val Loss: 0.0411, Val SRCC: 0.3870, Val PCC: 0.3804, Val RMSE: 0.2027, Val RMAE: 0.4160
2025-04-21 15:17:30,369 - INFO - Epoch [18/25], Train Loss: 0.0203, Val Loss: 0.0400, Val SRCC: 0.4150, Val PCC: 0.4124, Val RMSE: 0.2000, Val RMAE: 0.4092
2025-04-21 15:17:30,446 - INFO - Epoch [19/25], Train Loss: 0.0192, Val Loss: 0.0416, Val SRCC: 0.4268, Val PCC: 0.4133, Val RMSE: 0.2039, Val RMAE: 0.4184
2025-04-21 15:17:30,550 - INFO - Epoch [20/25], Train Loss: 0.0189, Val Loss: 0.0406, Val SRCC: 0.4209, Val PCC: 0.4213, Val RMSE: 0.2016, Val RMAE: 0.4078
2025-04-21 15:17:30,656 - INFO - Epoch [21/25], Train Loss: 0.0174, Val Loss: 0.0411, Val SRCC: 0.3929, Val PCC: 0.4183, Val RMSE: 0.2028, Val RMAE: 0.4131
2025-04-21 15:17:30,736 - INFO - Epoch [22/25], Train Loss: 0.0176, Val Loss: 0.0451, Val SRCC: 0.4106, Val PCC: 0.3848, Val RMSE: 0.2125, Val RMAE: 0.4286
2025-04-21 15:17:30,831 - INFO - Epoch [23/25], Train Loss: 0.0177, Val Loss: 0.0380, Val SRCC: 0.4960, Val PCC: 0.5152, Val RMSE: 0.1949, Val RMAE: 0.3955
